id,name,address,district,province
2900791,Maris Beach Hotel,"152, Trần Hưng Đạo, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
2913351,Sakurakyo Hotel & Spa Phu Quoc - Free Hon Thom Island Waterpark Cable Car,"A44-a46 Đ.amalfi, Sunset Town, An Thới, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
2918243,Coco Island Retreat Phú Quốc,"108 Đường Đông Đảo Tổ 2, Ấp Cây Sao, Phú Quốc, Kiên Giang , Ap Cay Sao, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
2919253,Dugong Bay Eco Resort Phu Quoc,"Tổ 1, Ấp Cây Sao, Hàm Ninh, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
2919269,Sensea Hillside Apartment - Sunset Town Phu Quoc,"Tòa Nhà The Sea, Phân Khu Hillside Residence, Sunset Town, Đặc Khu Phú Quốc, Thị Trấn An Thới, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
2919499,Elyday Hillside Apartment,"H3.0105 Hillside, Sungrand City, Tổ 10, Khu Phố 6, An Thới, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
2919529,TUI BLUE Villa Retreat Phu Quoc,"3xqv+j59, Dương Tơ, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
2919615,"Dido Carthage Aparment Sunset Town, Phu Quoc Island","H1 - H2 The Hill, An Thới, Phú Quốc, Kiên Giang, Việt Nam",Phú Quốc,Kiên Giang
116,Do Son Resort,Zone 3,Quận Đồ Sơn,Hải Phòng
170,Khách Sạn Sea Stars,"1/3a, Lê Hồng Phong, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
486,Pearl River Hotel & Apartment,"Km 8 Pham Van Dong Street, Duong Kinh District ",Quận Dương Kinh,Hải Phòng
875,The Tray Hotel Hai Phong,47 Lach Tray Street ,Quận Ngô Quyền,Hải Phòng
1249,Hai Phong Harbour View Hotel,12 Tran Phu Street,Quận Ngô Quyền,Hải Phòng
2418,Cindy Hotel and Suites,"23-24 Nguyen Duc Canh, Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
3605,Tan Long Lach Tray Apartment,"203 Lach Tray Street, Trung tâm thành phố/chợ Sắt, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
4007,Căn hộ Camela Luxury Villas (Camela Luxury Villas),"515A Hùng Vương, Quận Hồng Bàng, Hải Phòng",Quận Hồng Bàng,Hải Phòng
4872,Khách Sạn Sunflower International Village (Làng Quốc Tế Hướng Dương),"35a, Văn Cao, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
6238,Khách sạn Seastars (Seastars Hotel),"1/3A Lê Hồng Phong, Quận Ngô Quyền, Hải Phòng",Quận Ngô Quyền,Hải Phòng
6399,Calypso Cruises,"Bến Gót Vịnh Cát Bà, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
6631,The May Legend Catba,"Cat Co 1, Cat Hai Dist.",Huyện Đảo Cát Hải,Hải Phòng
8195,Haiphong Tower (Apartment and Hotel),85 P. Trần Phú,Quận Ngô Quyền,Hải Phòng
9866,Somerset Central TD Hai Phong City,"Tower A, TD Plaza, Lot 20A, Le Hong Phong Street, Dang Giang Ward, Ngo Quyen District",Quận Ngô Quyền,Hải Phòng
21818,Guest House Ha Doan,"28D, Ha Doan 2, Hai Phong",Quận Hải An,Hải Phòng
22882,Khu du lịch đảo Nam Cát - Vịnh Cát Bà (Nam Cat Island Resort - CatbaBay),"Đảo Nam Cát, Thị trấn Cát Bà, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
29659,Khách sạn Sheraton Hải Phòng,"Khu Đô Thị Vinhomes Imperia Hải Phòng, Hà Nội, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
39815,Mon Cheri Cruises 2,"Bến tàu Gót Bến Bèo, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
39883,Lapinta Cruise Lan Ha Bay,"Bến Phà Gót Thị trấn Cát Bà, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
41364,Khách sạn Manoir Des Arts,"64, Điện Biên Phủ, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
41386,Khách sạn Mercure Hải Phòng,"12, Lạch Tray, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
41399,Khách Sạn Imperial Boat,"48, Điện Biên Phủ, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
41462,Peony Cruise managed by Big Bay Group,Lot 34 Tuan Chau Marina ,Huyện Đảo Cát Hải,Hải Phòng
41465,Azalea Cruise,"Got Ferry Tỉnh lộ 356, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
41478,HẠ LONG SAPPHIRE CRUISE (HALONG SAPPHIRE CRUISE),"undefined Bến Bèo, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
41484,Unicharm Cruise,"Bến phà Gia Luận, Đường xuyên đảo Cát Bà Gia Luận, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
41497,Du thuyền Perla Dawn Sails (Perla Dawn Sails)," Vịnh Cát Bà, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
41511,La Pinta Cruise,"Got Pier, Cat Hai Town, Cat Hai, Đảo Cát Hải, Quần đảo Cát Bà, Việt Nam, 180000",Huyện Đảo Cát Hải,Hải Phòng
41519,Venezia Halong Cruises,"Got Ferry, Cat Hai Island",Huyện Đảo Cát Hải,Hải Phòng
41530,Azela Cruise,"Bãi Biển, Đảo Cát Hải, Huyện Đảo Cát Hải, Hải Phòng, Việt Nam",Huyện Đảo Cát Hải,Hải Phòng
41532,Calypso Cruises,"Got Wharf, Đảo Cát Hải, Quần đảo Cát Bà, Việt Nam, 180000",Huyện Đảo Cát Hải,Hải Phòng
41539,Cat Ba Paradise Hotel - Sky bar & Massage,"No 231, 1-4 Street, Cat Ba Town",Huyện Đảo Cát Hải,Hải Phòng
44254,Heritage Cruises," Tỉnh lộ 356, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
44255,Ocean Cruise," Bến Bèo, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
44257,Cat Ba Love House,"Tổ dân phố 6, thị trấn Cát Bà, huyện Cát Hải",Huyện Đảo Cát Hải,Hải Phòng
44761,Canh Hung Palace,"Số 32 khu đô thị mới, Quán Toan, Hồng Bàng",Quận Hồng Bàng,Hải Phòng
45139,Heritage Cruises Cat Ba Archipelago,"Bến Phà Gót, TT Cát Hải Vịnh Cát Bà, Huyện Đảo Cát Hải, Hải Phòng",Huyện Đảo Cát Hải,Hải Phòng
45582,Khách sạn Melia Vinpearl Hải Phòng Rivera,"Manhattan 9, Vinhomes Imperia , Hà Nội, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
47824,Hải Phòng Tower,"Số 32, Trần Phú, Quận Ngô Quyền, Hải Phòng",Quận Ngô Quyền,Hải Phòng
47923,Khách Sạn Perle D’Orient Cát Bà,"Bãi Cát Cò 3, Bãi Biển Cát Cò Iii, Huyện Đảo Cát Hải, Hải Phòng, Việt Nam",Huyện Đảo Cát Hải,Hải Phòng
48062,Khách Sạn Sao Mai Đồ Sơn,"11a Lý Thánh Tông, Vạn Sơn, Lý Thánh Tông, Quận Đồ Sơn, Hải Phòng, Việt Nam",Quận Đồ Sơn,Hải Phòng
48066,Flamingo Resort Cát Bà ,"Cát Cò 1, Thị Trấn Cát Bà, Huyện Đảo Cát Hải, Hải Phòng, Việt Nam",Huyện Đảo Cát Hải,Hải Phòng
48242,Hotel Nikko Hai Phong,"No. 1, Road 1, Waterfront City, Le Chan Ward",Quận Lê Chân,Hải Phòng
48554,Huu Nghi Hotel,60 Điện Biên Phủ,Quận Hồng Bàng,Hải Phòng
48634,Du thuyền La Regina Legend (Tuyến Lan Hạ),"Lock 24 Tuần Châu, Vịnh Lan Hạ, Huyện Đảo Cát Hải, Hải Phòng, Việt Nam",Huyện Đảo Cát Hải,Hải Phòng
49117,Camela Hotel & Resort,"515a, Hùng Vương, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
49195,Khách Sạn Shine Hải Phòng,"1, Lô 22a, Lê Hồng Phong, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
49345,Hữu Bằng Resort ,"Thôn Tam Kiệt , Xã Hữu Bằng, Huyện Kiến Thụy, Hải Phòng, Việt Nam",Huyện Kiến Thụy,Hải Phòng
53714,Khách Sạn Holiday Hòn Dấu,"Khu 3, Vạn Hương, Quận Đồ Sơn, Hải Phòng, Việt Nam",Quận Đồ Sơn,Hải Phòng
53815,Madelise Residences Hotel & Apartment,"Thửa Số 1, Lô 3c, Lê Hồng Phong, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
97927,Khách sạn Legend Hải Phòng,"48, Điện Biên Phủ, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
149401,DREAM DRAGON RESORT,"Mqxh+g45, Đường Lý Thái Tổ, Quận Đồ Sơn, Hải Phòng, Việt Nam",Quận Đồ Sơn,Hải Phòng
1925931, Nguyễn Đức DC Hotel & Spa,", My Sơn, Ngũ Lão",Huyện Thủy Nguyên,Hải Phòng
1925932,Hotel Phúc Lộc 2,"Vh5f+578, Lê Lợi, Huyện An Dương, Hải Phòng, Việt Nam",Huyện An Dương,Hải Phòng
1925934,Phương Đông Hotel & Apartment,"Rpj3+r6f, Ng. 333a , Văn Cao, Quận Hải An, Hải Phòng, Việt Nam",Quận Hải An,Hải Phòng
1926732,Maison Cát Bà Bay View Villa,"211 , Cái Bèo, Huyện Đảo Cát Hải, Hải Phòng, Việt Nam",Huyện Đảo Cát Hải,Hải Phòng
1959482,2CE APARTMENT & HOTEL,"3/98 , Văn Cao, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
1975049,Marina Golfview,"188 Nguyễn Hữu Cầu, Ngọc Xuyên, Quận Đồ Sơn, Hải Phòng, Việt Nam",Quận Đồ Sơn,Hải Phòng
1975070,Merry House Harmony,"27/174 P. Văn Cao, Đằng Giang, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
1975191,Du thuyền Velar Of the Sea -  Vịnh Lan Hạ,"-, Vịnh Cát Bà, Huyện Đảo Cát Hải, Hải Phòng, Việt Nam",Huyện Đảo Cát Hải,Hải Phòng
1993871,Ocean Senses Hotel,"34, Đường Kim Long , Quận Đồ Sơn, Hải Phòng, Việt Nam",Quận Đồ Sơn,Hải Phòng
1993957,Hoàng Huy Homestay & Apartment ,"2a, Hùng Vương, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
1994009,Pullman Hai Phong Grand Hotel,"12, Trần Phú, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
1994014,Paul Chabot Hotel,"40, Điện Biên Phủ, Quận Hồng Bàng, Hải Phòng, Việt Nam",Quận Hồng Bàng,Hải Phòng
1994028,Kovie Hotel,"Lô 2a, Lê Hồng Phong, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
1994040,Azumaya Hotel Hải Phòng,"195 P. Vũ Trọng Khánh, Đằng Giang, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
1994654,Sand Hotel,"90, Núi Ngọc, Thị Trấn Cát Bà, Huyện Đảo Cát Hải, Hải Phòng, Việt Nam",Huyện Đảo Cát Hải,Hải Phòng
1994819,Ostara Hotel & Apartment,"3a Đỗ Nhuận, Đằng Giang, Quận Ngô Quyền, Hải Phòng, Việt Nam",Quận Ngô Quyền,Hải Phòng
2871909,Ruby Tree Golf Villas,"Khu Dân Cư Số 8, Đường 353, Ngọc Xuyên, Quận Đồ Sơn, Hải Phòng, Việt Nam",Quận Đồ Sơn,Hải Phòng
2919226,ROYGENT PARKS HẢI PHÒNG,"Số 3 Đường Số 1, Khu Đô Thị Ven Sông Lạch Tray, Vĩnh Niệm, Quận Lê Chân, Hải Phòng, Việt Nam",Quận Lê Chân,Hải Phòng
49352,Khách Sạn Mường Thanh Grand Gia Lai ,"537, Hùng Vương, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1924224,DIORA HOTEL & APARTMENT,"62/3, Đường Nguyễn Văn Cừ, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1924228,NGON AVATAR LUXURY BOUTIQUE HOTEL,"110, Lê Lợi, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1925741,Khách sạn Luxstay & Coffee,"162/164 Nguyễn Lương Bằng, Phù Đổng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1925759,Gio Homestay - Pleiku,142 Tôn Thất Thuyết,Thành Phố Pleiku,Gia Lai
1925792,Đoàn Gia Luxury House,"10a5, Đường Yết Kiêu, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1925798,HOMESTAY HƠ ĐƠNG,"240 Tôn Đức Thắng, Biển Hồ, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1925970,HOTEL MINH LÂM 2,"No. 327, Phan Dinh Phung, Yen Do Ward",Thành Phố Pleiku,Gia Lai
1926123,Central Home,"21/33, Thống Nhất, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1926168,Nhà của Nếp,"Hẻm 293, Trần Phú, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1926902,Ngọc Hiền Motel Pleiku,"169/9, Cmt8, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1926903,Motel Hoàng Việt,"43, Nguyễn Tất Thành, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1926907,Hani House,"Hẻm 49, Phù Đổng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1926911,The Stay Apartment Pleiku,"34, Phù Đổng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1926913,Pleiku Homestay,"Hẻm 270 Nguyễn Tất Thành, Phù Đổng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1926915,May Garden - Homestay Pleiku,"Hẻm 466 , Lê Thánh Tôn, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1958615,Highlight House Hotel & Coffee,"138 Nguyễn Lương Bằng, Phù Đổng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1996820,Bảo Bảo Homestay,"57/21 Đồng Tiến, Diên Hồng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1996915,Homestay Phương My Gia lai,"Nguyễn Chí Thanh, Chi Lăng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1997002,Homestay A Ngưi Kbang,"2hx9+f6w, K'giang,  Kông Lơng Khơng, Huyện K'bang, Gia Lai, Việt Nam",Huyện K'bang,Gia Lai
1997014,Homestay Làng Tôi (CÀ PHÊ LÀNG TÔI),"Xxjf+q8j, Ia Dêr, Huyện Ia Grai, Gia Lai, Việt Nam",Huyện Ia Grai,Gia Lai
1997215,Cola House,"228r+9j2, Xã Trà Đa, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
1997217,Lake View Homestay,"42-46b Đống Đa, Diên Hồng, Thành Phố Pleiku, Gia Lai, Việt Nam",Thành Phố Pleiku,Gia Lai
137,Avani Quy Nhon Resort,"Bai Dai Area, Quy Nhon Nam Ward, Gia Lai Province, Viet Nam",Thành Phố Quy Nhơn,Bình Định
187,Saigon Quy Nhon Hotel,"24 Nguyen Hue St, Quy Nhon Ward, Gia Lai Provine",Thành Phố Quy Nhơn,Bình Định
580,DANKBAAR RESORT,01 Hàn Mặc Tử,Thành Phố Quy Nhơn,Bình Định
1152,Khách sạn Mường Thanh Quy Nhơn,"2, Nguyễn Huệ, Phường Thị Nại, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
1309,Sandals Hoàng Yến,"5 An Dương Vương, Phường Nguyễn Văn Cừ, An Dương Vương, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
6051,Hoang Yen Hotel,"5 An Dương Vương, Thành Phố Quy Nhơn, Bình Định",Thành Phố Quy Nhơn,Bình Định
6481,Resort Hoàng Gia Quy Nhơn,01 Han Mac Tu St. ,Thành Phố Quy Nhơn,Bình Định
9421,Seagull Hotel,489 An Duong Vuong street,Thành Phố Quy Nhơn,Bình Định
22000,AURORA Villas & Resort,"Km15,1D National route, Bai Nho bridge, Quy Nhon city, Binh Dinh province",Thành Phố Quy Nhơn,Bình Định
22393,FLC Luxury Hotel Quy Nhon,"Zone 4, Nhon Ly - Cat Tien Beach",Thành Phố Quy Nhơn,Bình Định
23126,FLC Luxury Resort Quy Nhon,"Zone 4, Nhon Ly - Cat Tien Beach, Nhon Ly Commune",Thành Phố Quy Nhơn,Bình Định
29468,Huong Viet Hotel Quy Nhon - Beachfront ,"102 Xuan Dieu Street, Quy Nhon city, Binh Dinh Pro",Thành Phố Quy Nhơn,Bình Định
41557,Casa Marina Resort Quy Nhơn,"Ql1d, Khu Vực 1, Ghềnh Ráng, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
41560,Crown Retreat Quy Nhơn Resort,"Thôn Trung Lương, Quang Trung, Huyện Phù Cát, Bình Định, Việt Nam",Huyện Phù Cát,Bình Định
41585,Góc khuất (The Hidden Corner ),"81 Bùi Thị Xuân, phường Lê Hồng Phong, Qui Nhơn, Bình Định, Trung tâm thành phố Quy Nhơn, Quy Nhơn (Bình Định), Việt Nam",Thành Phố Quy Nhơn,Bình Định
41627,Anantara Quy Nhơn Villas,"Ghềnh Ráng, Ghềnh Ráng, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
41737,khach san nghi duong,"Flc luxury hotel, Nhơn Lý, Quy Nhơn (Bình Định), Việt Nam",Thành Phố Quy Nhơn,Bình Định
45140,Seaside Boutique Resort Quy Nhơn,"Cầu 2, Ql1d, Bãi Bàng, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
47701,Khách sạn Vietnam Taste Quy Nhơn - Đối diện biển,"96 Xuân Diệu, Phường Hải Cảng, Xuân Diệu, Hải Cảng, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
47757,Khách Sạn Fleur De Lys Quy Nhơn,"16, Nguyễn Huệ, Phường Lê Lợi, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
47938,The Kila Boutique Hotel,"06 Truong Van Cua, Nguyen Van Cu Ward",Thành Phố Quy Nhơn,Bình Định
47946,Khách sạn Anya Premier Quy Nhơn,"Số 44, Đường An Dương Vương, Phường Nguyễn Văn Cừ, An Dương Vương, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
48035,Khách sạn FLC Grand Quy Nhơn,"Khu 4 Nhơn Lý, Xã Nhơn Lý, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
48106,Khách Sạn Anya Quy Nhơn,"Số 03 Đường Nguyễn Trung Tín, Nguyễn Văn Cừ, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
48119,Maia Resort Quy Nhơn - A Fusion Resort,"Khu Kinh Tế Nhơn Hội, Xã Cát Tiến, Huyện Phù Cát, Bình Định, Việt Nam",Huyện Phù Cát,Bình Định
48325,Vunam Eco Resort Quy Nhon,"Thôn Chánh Oai, Xã Cát Hải, Huyện Phù Cát, Hải Cảng, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
50005,Khách Sạn FLC City Quy Nhơn,"11, An Dương Vương, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
50006,Khách Sạn Altara Serviced Residences Quy Nhơn,"76 Trần Hưng Đạo, Hải Cảng, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
50150,FLC Sea Tower Quy Nhơn,"4, Nguyễn Trung Tín, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
50228,FLC Sea Tower - The Beach Quy Nhon,"FLC Sea Tower Building, Vo Thi Yen Street, Quy Nhon",Thành Phố Quy Nhơn,Bình Định
50508,Khách Sạn Canary Gold Quy Nhơn,"94, Xuân Diệu, Hải Cảng, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
50570,FLC Sea Tower Quy Nhơn New Joy Condotel ,"40 Võ Thị Yến, New Joy Condotel (căn Hộ 1710), Nguyễn Văn Cừ, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
53640,FLC Sea Tower Quy Nhơn 2320 & 2406 - Q House Apartment,"01 Nguyễn Trung Tín, Nguyễn Văn Cừ, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
53840,L'amor Boutique Hotel Quy Nhon,1H1 Nguyen Thi Dinh St,Thành Phố Quy Nhơn,Bình Định
53860,TMS Sea Condotel View Biển,28 Nguyễn Huệ,Thành Phố Quy Nhơn,Bình Định
54138,Ohana Village - Đồi Thiền Ven Biển,"Dt639 Khu Phố Phương Phi, Xã Cát Tiến, Huyện Phù Cát, Bình Định, Việt Nam",Huyện Phù Cát,Bình Định
89046,Thái Focus House - FLC Sea Tower Quy Nhơn 607,"04 Nguyễn Trung Tín, Nguyễn Văn Cừ, Thành Phố Qui Nhơn, Bình Định 55150, Vietnam, Nguyễn Trung Tín, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
89076,Khách Sạn TMS Residences Quy Nhơn – Official,"26-28, Nguyễn Huệ, Phường Lê Lợi, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
100661,Khách sạn Odin Quy Nhơn,"06, Trần Cao Vân, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
100665,Grand Hyams Hotel - Quy Nhon Beach,"28 Nguyen Hue, Le Loi Ward",Thành Phố Quy Nhơn,Bình Định
113356,Nguyen Thi Minh Nguyen,"01, Nguyễn Huệ, Phường Lê Lợi, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
127275,Căn Hộ Khách Sạn View Biển FLC Sea Tower Quy Nhơn 2810,"44, Võ Thị Yến, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
127294,FLC Sea Tower Quy Nhơn Apartment 3pn - David Lam 1426,"Căn Hộ 1426, Flc Sea Tower Quy Nhơn, 44 Võ Thị Yến, Nguyễn Văn Cừ, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
127372,FLC Sea Tower Quy Nhơn Apartment 2424,"04 Nguyễn Trung Tín, Nguyễn Văn Cừ, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
127393,TMS Quy Nhơn - Lee Xinh,"28, Nguyễn Huệ, Phường Lê Lợi, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
1147603,FLC Sea Tower Quy Nhơn - Trần Apartment,"Số 66 Đường Võ Thị Yến P Nguyễn Văn Cừ Tp Quy Nhơn Tỉnh Bình Định, Nguyễn Văn Cừ, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
1152473,Căn Hộ TMS View Biển Quy Nhon,"28 Nguyễn Huệ, Nguyễn Huệ, Phường Lê Lợi, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
1496537,The Ocean Resort by Fusion Quy Nhon,"Khu Kinh Tế Nhơn Hội, Phường Cát Tiên, Huyện Phú Cát, Tỉnh Bình Định, Việt Nam, Xã Nhơn Lý, Thành Phố Quy Nhơn, Bình Định, Việt Nam",Thành Phố Quy Nhơn,Bình Định
